724830,"SACRAMENTO EXECUTIVE ARPT",CA,-8.0,38.500,-121.500,5
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/01/1988,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,3,A,7,0.0,A,7,-0.6,A,7,96,A,7,1027,A,7,0,A,7,0.0,A,7,3200,A,7,77777,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,2,A,7,-0.6,A,7,-1.1,A,7,96,A,7,1027,A,7,110,A,7,2.1,A,7,4800,A,7,77777,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,-0.6,A,7,-1.1,A,7,96,A,7,1027,A,7,0,A,7,0.0,A,7,6400,A,7,77777,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-1.7,A,7,-2.2,A,7,96,A,7,1027,A,7,0,A,7,0.0,A,7,6400,A,7,77777,A,7,0.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,2,A,7,-1.7,A,7,-2.2,A,7,96,A,7,1027,A,7,30,A,7,2.1,A,7,4800,A,7,77777,A,7,0.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,2,A,7,-1.7,A,7,-2.2,A,7,96,A,7,1027,A,7,0,A,7,0.0,A,7,4800,A,7,77777,A,7,0.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-1.1,A,7,-1.1,A,7,100,A,7,1028,A,7,0,A,7,0.0,A,7,400,A,7,30,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,08:00,38,814,13,1,13,0,1,9,13,1,13,1491,1,13,0,1,9,1491,1,13,457,1,21,10,A,7,10,A,7,-0.6,A,7,-0.6,A,7,100,A,7,1028,A,7,360,A,7,3.1,A,7,400,A,7,6100,A,7,0.8,E,8,0.126,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,09:00,243,1415,53,1,13,10,1,9,52,1,13,6058,1,13,220,1,9,6020,1,13,1835,1,21,10,A,7,10,A,7,0.0,A,7,0.0,A,7,100,A,7,1029,A,7,70,A,7,2.1,A,7,4000,A,7,6100,A,7,0.8,E,8,0.126,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,10:00,437,1415,101,1,9,10,1,9,98,1,13,11495,1,9,573,1,9,11318,1,13,3726,1,18,10,A,7,10,A,7,1.1,A,7,0.0,A,7,92,A,7,1029,A,7,100,A,7,2.6,A,7,6400,A,7,6100,A,7,0.8,E,8,0.126,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,11:00,578,1415,248,1,9,182,1,9,173,1,13,26944,1,9,17999,1,9,19552,1,13,4076,1,18,10,A,7,8,A,7,2.8,A,7,0.0,A,7,82,A,7,1029,A,7,0,A,7,0.0,A,7,6400,A,7,7620,A,7,0.8,E,8,0.126,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,12:00,658,1415,188,1,9,46,1,9,166,1,13,20618,1,9,4514,1,9,18511,1,13,5014,1,18,10,A,7,9,A,7,4.4,A,7,0.0,A,7,73,A,7,1028,A,7,180,A,7,3.1,A,7,4800,A,7,6100,A,7,0.8,E,8,0.126,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,13:00,668,1415,151,1,9,10,1,9,146,1,13,17452,1,9,739,1,9,17102,1,13,6153,1,18,10,A,7,10,A,7,5.0,A,7,0.0,A,7,70,A,7,1028,A,7,160,A,7,3.1,A,7,6400,A,7,3660,A,7,0.8,E,8,0.126,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,14:00,611,1415,121,1,9,0,1,9,121,1,13,14061,1,9,0,1,9,14061,1,13,5101,1,18,10,A,7,10,A,7,5.6,A,7,0.0,A,7,68,A,7,1027,A,7,140,A,7,2.1,A,7,8000,A,7,3660,A,7,0.9,E,8,0.126,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,15:00,488,1415,139,1,9,11,1,9,135,1,13,15572,1,9,758,1,9,15309,1,13,4920,1,18,10,A,7,10,A,7,6.1,A,7,0.0,A,7,65,A,7,1026,A,7,60,A,7,2.1,A,7,8000,A,7,3660,A,7,0.8,E,8,0.126,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,16:00,309,1415,79,1,13,0,1,9,79,1,13,8814,1,13,0,1,9,8814,1,13,2721,1,21,10,A,7,10,A,7,5.6,A,7,-0.6,A,7,65,A,7,1026,A,7,0,A,7,0.0,A,7,8000,A,7,3660,A,7,0.8,E,8,0.126,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,17:00,91,1262,22,1,13,1,1,9,22,1,13,2494,1,13,0,1,9,2494,1,13,751,1,21,10,A,7,10,A,7,5.6,A,7,-0.6,A,7,65,A,7,1025,A,7,270,A,7,3.1,A,7,6400,A,7,3660,A,7,0.8,E,8,0.126,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,18:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,4.4,A,7,-1.1,A,7,68,A,7,1026,A,7,260,A,7,2.1,A,7,6400,A,7,3660,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,4.4,A,7,-0.6,A,7,70,A,7,1026,A,7,0,A,7,0.0,A,7,6400,A,7,3660,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,5,A,7,3.9,A,7,-1.7,A,7,67,A,7,1026,A,7,0,A,7,0.0,A,7,4800,A,7,6100,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.9,A,7,-2.2,A,7,65,A,7,1026,A,7,180,A,7,3.1,A,7,3000,A,7,90,A,7,0.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.3,A,7,1.7,A,7,89,A,7,1026,A,7,0,A,7,0.0,A,7,3200,A,7,90,A,7,0.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,9,A,7,2.8,A,7,-0.6,A,7,79,A,7,1026,A,7,190,A,7,2.6,A,7,2400,A,7,90,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/01/1988,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,9,A,7,3.9,A,7,3.3,A,7,96,A,7,1026,A,7,0,A,7,0.0,A,7,2400,A,7,90,A,7,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,9,A,7,3.3,A,7,3.3,A,7,100,A,7,1026,A,7,0,A,7,0.0,A,7,2400,A,7,90,A,7,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.3,A,7,3.3,A,7,100,A,7,1026,A,7,130,A,7,2.1,A,7,2400,A,7,90,A,7,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.9,A,7,3.3,A,7,96,A,7,1026,A,7,0,A,7,0.0,A,7,2400,A,7,90,A,7,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.3,A,7,2.8,A,7,96,A,7,1025,A,7,0,A,7,0.0,A,7,3200,A,7,120,A,7,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.3,A,7,3.3,A,7,100,A,7,1025,A,7,0,A,7,0.0,A,7,3200,A,7,120,A,7,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.9,A,7,3.9,A,7,100,A,7,1025,A,7,0,A,7,0.0,A,7,3200,A,7,120,A,7,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.3,A,7,3.3,A,7,100,A,7,1025,A,7,280,A,7,1.5,A,7,2400,A,7,90,A,7,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,08:00,38,814,11,1,13,1,1,9,10,1,13,12,1,13,0,1,9,12,1,13,37,1,21,10,A,7,10,A,7,3.9,A,7,3.9,A,7,100,A,7,1026,A,7,0,A,7,0.0,A,7,1600,A,7,90,A,7,1.1,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,09:00,243,1415,60,1,13,3,1,9,59,1,13,66,1,13,1,1,9,66,1,13,200,1,21,10,A,7,10,A,7,5.0,A,7,5.0,A,7,100,A,7,1026,A,7,0,A,7,0.0,A,7,1600,A,7,2440,A,7,1.2,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,10:00,437,1415,124,1,9,2,1,9,123,1,13,138,1,9,1,1,9,138,1,13,435,1,18,10,A,7,10,A,7,5.0,A,7,3.9,A,7,93,A,7,1026,A,7,340,A,7,2.1,A,7,2400,A,7,2440,A,7,1.1,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,11:00,579,1415,203,1,9,2,1,9,202,1,13,225,1,9,2,1,9,224,1,13,699,1,18,10,A,7,10,A,7,7.8,A,7,5.6,A,7,86,A,7,1025,A,7,0,A,7,0.0,A,7,4800,A,7,2440,A,7,1.2,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,12:00,659,1415,226,1,9,1,1,9,226,1,13,253,1,9,1,1,9,252,1,13,817,1,18,10,A,7,10,A,7,8.3,A,7,6.1,A,7,86,A,7,1025,A,7,320,A,7,3.6,A,7,6400,A,7,2440,A,7,1.2,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,13:00,671,1415,137,1,9,0,1,9,137,1,13,159,1,9,0,1,9,159,1,13,587,1,18,10,A,7,10,A,7,7.2,A,7,3.3,A,7,77,A,7,1024,A,7,300,A,7,5.2,A,7,4800,A,7,2440,A,7,1.0,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,14:00,613,1415,125,1,9,1,1,9,124,1,13,144,1,9,1,1,9,144,1,13,521,1,18,10,A,7,10,A,7,6.7,A,7,3.9,A,7,83,A,7,1024,A,7,270,A,7,2.6,A,7,4800,A,7,2440,A,7,1.1,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,15:00,491,1415,107,1,9,0,1,9,107,1,13,122,1,9,0,1,9,122,1,13,420,1,18,10,A,7,10,A,7,6.7,A,7,3.3,A,7,80,A,7,1023,A,7,40,A,7,4.6,A,7,4800,A,7,2440,A,7,1.1,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,16:00,312,1415,53,1,13,1,1,9,53,1,13,61,1,13,0,1,9,61,1,13,204,1,21,10,A,7,10,A,7,6.1,A,7,4.4,A,7,89,A,7,1023,A,7,270,A,7,3.1,A,7,4800,A,7,2440,A,7,1.1,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,17:00,94,1285,17,1,13,0,1,9,17,1,13,20,1,13,0,1,9,20,1,13,61,1,21,10,A,7,10,A,7,6.1,A,7,2.8,A,7,80,A,7,1022,A,7,350,A,7,4.1,A,7,4800,A,7,2440,A,7,1.0,E,8,0.075,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,18:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.1,A,7,2.8,A,7,80,A,7,1022,A,7,320,A,7,3.1,A,7,9700,A,7,1370,A,7,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.1,A,7,1.7,A,7,74,A,7,1022,A,7,350,A,7,4.1,A,7,12900,A,7,1370,A,7,0.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.1,A,7,-1.7,A,7,58,A,7,1022,A,7,350,A,7,3.1,A,7,12900,A,7,1520,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.1,A,7,-1.1,A,7,60,A,7,1024,A,7,320,A,7,2.6,A,7,12900,A,7,1520,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,7.2,A,7,6.1,A,7,93,A,7,1023,A,7,50,A,7,2.6,A,7,9700,A,7,1520,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.7,A,7,6.1,A,7,96,A,7,1022,A,7,50,A,7,5.2,A,7,9700,A,7,1520,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/02/1988,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.1,A,7,6.1,A,7,100,A,7,1022,A,7,100,A,7,2.6,A,7,9700,A,7,1520,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,7.2,A,7,6.7,A,7,96,A,7,1022,A,7,240,A,7,3.6,A,7,4000,A,7,760,A,7,1.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.1,A,7,6.1,A,7,100,A,7,1022,A,7,10,A,7,3.1,A,7,4800,A,7,1160,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,9,A,7,6.1,A,7,6.1,A,7,100,A,7,1021,A,7,20,A,7,3.1,A,7,4000,A,7,1160,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.7,A,7,6.1,A,7,96,A,7,1021,A,7,360,A,7,2.1,A,7,4800,A,7,760,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.7,A,7,6.1,A,7,96,A,7,1020,A,7,360,A,7,2.6,A,7,4800,A,7,760,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.7,A,7,6.1,A,7,96,A,7,1021,A,7,30,A,7,2.1,A,7,4800,A,7,760,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.1,A,7,5.0,A,7,93,A,7,1020,A,7,30,A,7,2.6,A,7,4800,A,7,760,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,08:00,37,814,10,1,13,0,1,9,10,1,13,12,1,13,0,1,9,12,1,13,37,1,21,10,A,7,10,A,7,6.1,A,7,6.1,A,7,100,A,7,1020,A,7,20,A,7,2.1,A,7,2400,A,7,760,A,7,1.2,E,8,0.067,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,09:00,243,1415,48,1,13,1,1,9,48,1,13,55,1,13,0,1,9,55,1,13,173,1,21,10,A,7,10,A,7,6.7,A,7,6.1,A,7,96,A,7,1021,A,7,300,A,7,3.1,A,7,1600,A,7,760,A,7,1.2,E,8,0.067,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,10:00,438,1415,93,1,9,0,1,9,93,1,13,106,1,9,0,1,9,106,1,13,359,1,18,10,A,7,10,A,7,6.7,A,7,6.1,A,7,96,A,7,1021,A,7,350,A,7,4.1,A,7,2400,A,7,580,A,7,1.2,E,8,0.067,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,11:00,580,1415,114,1,9,0,1,9,114,1,13,132,1,9,0,1,9,132,1,13,476,1,18,10,A,7,10,A,7,7.2,A,7,6.1,A,7,93,A,7,1021,A,7,10,A,7,3.1,A,7,3200,A,7,120,A,7,1.2,E,8,0.067,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,12:00,661,1415,154,1,9,1,1,9,154,1,13,178,1,9,1,1,9,177,1,13,636,1,18,10,A,7,10,A,7,7.8,A,7,6.7,A,7,93,A,7,1020,A,7,50,A,7,4.6,A,7,4400,A,7,150,A,7,1.3,E,8,0.067,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,13:00,673,1415,139,1,9,0,1,9,139,1,13,162,1,9,0,1,9,162,1,13,594,1,18,10,A,7,10,A,7,7.2,A,7,7.2,A,7,100,A,7,1020,A,7,40,A,7,4.6,A,7,4400,A,7,90,A,7,1.3,E,8,0.067,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,14:00,616,1415,128,1,9,1,1,9,128,1,13,149,1,9,1,1,9,148,1,13,535,1,18,10,A,7,10,A,7,7.2,A,7,6.1,A,7,93,A,7,1018,A,7,70,A,7,4.1,A,7,4400,A,7,150,A,7,1.2,E,8,0.067,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,15:00,494,1415,109,1,9,1,1,9,109,1,13,125,1,9,1,1,9,125,1,13,427,1,18,10,A,7,10,A,7,7.8,A,7,7.2,A,7,96,A,7,1019,A,7,290,A,7,5.2,A,7,2400,A,7,150,A,7,1.3,E,8,0.067,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,16:00,316,1415,97,1,13,1,1,9,97,1,13,107,1,13,0,1,9,107,1,13,312,1,21,10,A,7,10,A,7,6.1,A,7,5.6,A,7,96,A,7,1019,A,7,310,A,7,6.2,A,7,6400,A,7,120,A,7,1.2,E,8,0.067,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,17:00,97,1309,27,1,13,0,1,9,27,1,13,30,1,13,0,1,9,30,1,13,88,1,21,10,A,7,10,A,7,6.1,A,7,5.6,A,7,96,A,7,1019,A,7,350,A,7,2.1,A,7,6400,A,7,120,A,7,1.2,E,8,0.067,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,18:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.1,A,7,6.1,A,7,100,A,7,1018,A,7,20,A,7,2.1,A,7,4000,A,7,90,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.7,A,7,6.1,A,7,96,A,7,1018,A,7,310,A,7,1.5,A,7,4000,A,7,90,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,5.6,A,7,5.0,A,7,96,A,7,1018,A,7,310,A,7,5.2,A,7,6400,A,7,90,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,5.6,A,7,5.6,A,7,100,A,7,1017,A,7,340,A,7,4.1,A,7,6400,A,7,90,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.1,A,7,6.1,A,7,100,A,7,1017,A,7,310,A,7,2.6,A,7,6400,A,7,90,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.1,A,7,5.6,A,7,96,A,7,1017,A,7,330,A,7,3.1,A,7,6400,A,7,60,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/03/1988,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.7,A,7,6.1,A,7,96,A,7,1018,A,7,0,A,7,0.0,A,7,9700,A,7,150,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/04/1988,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.7,A,7,6.1,A,7,96,A,7,1017,A,7,360,A,7,2.6,A,7,9700,A,7,150,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/04/1988,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.7,A,7,6.1,A,7,96,A,7,1018,A,7,0,A,7,0.0,A,7,9700,A,7,150,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/04/1988,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.7,A,7,6.1,A,7,96,A,7,1017,A,7,120,A,7,2.1,A,7,4800,A,7,90,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/04/1988,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.7,A,7,6.7,A,7,100,A,7,1016,A,7,0,A,7,0.0,A,7,4800,A,7,120,A,7,1.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/04/1988,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.7,A,7,6.1,A,7,96,A,7,1017,A,7,260,A,7,3.1,A,7,4800,A,7,120,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/04/1988,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.1,A,7,5.6,A,7,96,A,7,1016,A,7,360,A,7,3.1,A,7,4800,A,7,120,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/04/1988,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.1,A,7,6.1,A,7,100,A,7,1017,A,7,330,A,7,3.1,A,7,4800,A,7,1220,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/04/1988,08:00,37,814,10,1,13,0,1,9,10,1,13,12,1,13,0,1,9,12,1,13,37,1,21,10,A,7,10,A,7,6.7,A,7,6.1,A,7,96,A,7,1017,A,7,0,A,7,0.0,A,7,4400,A,7,1220,A,7,1.2,E,8,0.081,F,8,-9900.000,?,0,-9900,-9900,?,0
